Tenure,MonthlyCharge,Bandwidth_GB_Year,Contacts,Yearly_equip_failure,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_No,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Techie_Yes
42.47836,265.1283,4224.921196,0,1,False,False,True,False,False,True,True,True,False,False,True,True,False,True,False,False,False
8.798394712,242.632554,1412.736809,0,0,False,True,True,False,True,True,True,False,False,False,True,True,True,True,False,False,False
2.142469,174.9882,1058.572083,0,0,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,False,False
54.11264,270.1604,5655.619699,1,0,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
61.23692,182.4608,5396.238934,1,2,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False
9.121337,112.4551,770.7911152,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11.16749,127.4601,1651.037252,3,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
15.37432,129.9598,2007.890075,1,0,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
19.37622206,139.934918,2418.099487,0,0,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
11.62258922,232.652038,1998.680227,0,0,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True
71.21314,207.6094,6386.697896,0,1,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
2.026825,172.4742,364.1796625,1,0,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,True
6.184122,94.97283,1189.368234,1,0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
13.23966,127.4601,1735.029687,1,0,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
5.933094,172.4624,786.1863432,3,2,True,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False
21.72968,127.5112,2087.790899,0,1,False,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False
61.38844,265.1283,5803.879938,1,0,False,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False
61.51103,127.4421,5962.353614,1,1,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False
6.907426,134.9509,765.5762196,0,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
66.98322,172.5104,5922.812261,0,0,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False
5.998405,182.447,682.7780764,0,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False
69.31577,127.4958,5979.37126,0,0,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
8.979360083,200.132293,1784.759356,2,0,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False
10.07156,204.9634,1401.299612,0,1,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False
4.245035615,164.985293,1083.381195,1,1,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False
43.01015,167.4564,3643.379954,3,0,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False
70.71967,172.4404,6512.990012,2,0,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False
67.53691,134.9509,5711.519767,1,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
11.40421,159.9794,1603.711289,1,1,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False
71.57982,117.4835,6044.380838,2,0,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False
62.20783,140.0013,5841.787149,0,2,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False
71.26977,132.466,6613.783896,0,0,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False
58.13967,152.4579,5624.550489,1,0,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True
8.157412,149.9915,909.7634001,1,0,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True
58.67524,194.9525,5616.467158,2,1,False,True,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False
2.582668,164.9715,866.3476333,0,0,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False
52.0997,159.9656,4878.10553,3,0,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False
7.565171,149.9741,1541.0921,3,1,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False
3.312263064,159.951231,509.6727126,0,0,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False
64.37488,177.6508,5916.705233,3,0,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False
3.465896,232.624,1206.219227,1,0,True,False,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False
2.09057,184.9634,1028.550477,1,0,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False
2.389328443,182.490006,762.3743815,0,1,False,False,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False
52.98075,204.9634,4866.729815,0,0,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True
58.76836,127.4783,5563.341225,0,1,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
5.43464555,270.160419,1648.102673,0,0,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
14.95975,195.0062,1646.32071,0,0,False,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False
43.77028,275.1336,4315.04425,0,0,False,True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False
13.83290937,114.965789,1376.095043,2,1,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False
13.45113,114.9509,1613.057137,1,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
39.70805,187.4811,4290.116592,0,0,False,True,False,False,True,True,True,True,True,False,True,False,True,False,True,False,True
62.99453,245.1457,5837.201318,2,0,False,False,True,False,True,False,True,True,True,False,True,True,False,False,True,False,False
56.82842,267.6427,6012.6506,1,0,False,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False
55.58159,124.9643,4665.934869,1,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.45460211,192.440432,619.3340158,1,0,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True
20.35456039,187.609354,2512.36494,0,0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
5.84055678,192.470522,780.3612617,0,1,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False
10.02202,202.4433,1150.220789,0,1,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
3.857300987,154.975543,1202.670117,1,0,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False
4.273105,147.4893,678.2257258,0,0,False,False,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False
58.33561,159.9656,5503.322362,0,1,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False
14.86565,152.4441,2009.785388,1,2,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False
3.508552886,220.132293,1014.075999,1,1,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False
2.301376,225.1457,1408.898779,2,0,False,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,False
7.775144828,242.610632,1713.700682,0,0,False,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True
30.1778,230.1051,2978.208092,2,0,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False
50.46332,134.9509,4195.472287,2,0,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False
69.22588,257.6549,6516.163879,2,0,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False
9.841085026,197.628838,1495.341126,1,0,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False
64.51973,275.1336,6016.058199,1,0,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False
63.88777,162.5299,5580.693234,0,3,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False
50.3835,164.9785,5014.025544,2,0,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,True,True
63.5434,277.6375,5991.45754,0,0,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False
62.94995,139.9979,5461.005526,0,1,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False
71.13694,197.4945,6195.809016,2,2,False,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False
50.7426,207.6386,4865.980872,1,0,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False
11.21152941,262.610632,1503.937766,0,0,True,False,True,False,True,True,False,True,False,False,True,True,True,False,True,False,False
11.34636,105.011,1002.360533,0,1,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False
66.62554,140.0049,5715.040053,2,1,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False
8.440774,114.9838,839.5696843,0,0,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False
16.81532,230.1051,2095.701636,2,0,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,False
52.07024,92.45514,4611.303594,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.032262,137.4684,975.6560108,1,0,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False
49.94733,124.9607,4741.134235,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
16.12056,214.9663,1772.729252,1,1,False,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False
7.992791229,149.991327,1127.267848,3,1,False,True,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False
59.74092,117.4858,5218.637314,0,0,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True
54.7128,149.9915,4667.397297,1,1,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False
55.19347,162.4827,4934.723127,1,0,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
62.97217,165.0113,5676.643658,1,0,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False
4.672744,174.9768,1419.012995,0,1,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,False
14.57312339,134.950905,1329.158978,0,0,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True
